simroute,1532641724000,-122.03633,37.368900000000004,0,7.27027027027027,0,1,
simroute,1532641726000,-122.03616950138053,37.36887187197607,0,7.27027027027027,0,1,
simroute,1532641728000,-122.03600900282117,37.368843743952134,0,7.27027027027027,0,1,
simroute,1532641730000,-122.03584850432202,37.368815615928206,0,7.27027027027027,0,1,
simroute,1532641732000,-122.03568800588306,37.36878748790427,0,7.27027027027027,0,1,
simroute,1532641734000,-122.03552750750424,37.36875935988034,0,7.27027027027027,0,1,
simroute,1532641736000,-122.03536700918562,37.36873123185641,0,7.27027027027027,0,1,
simroute,1532641738000,-122.03536000000001,37.368730000000006,0,7.27027027027027,0,1,
simroute,1532641740000,-122.0352008976455,37.36869724377032,0,7.27027027027027,0,1,
simroute,1532641742000,-122.03504179536048,37.36866448754064,0,7.27027027027027,0,1,
simroute,1532641744000,-122.03502,37.368660000000006,0,7.27027027027027,0,1,
simroute,1532641746000,-122.0348614696714,37.368625536939916,0,7.27027027027027,0,1,
simroute,1532641748000,-122.03479000000002,37.368610000000004,0,7.27027027027027,0,1,
simroute,1532641750000,-122.03463198032125,37.368574086484614,0,7.27027027027027,0,1,
simroute,1532641752000,-122.03457000000002,37.36856,0,7.27027027027027,0,1,
simroute,1532641754000,-122.03441443111677,37.36851786702259,0,7.27027027027027,0,1,
simroute,1532641756000,-122.03425886232094,37.368475734045184,0,7.27027027027027,0,1,
simroute,1532641758000,-122.03410329361242,37.36843360106778,0,7.27027027027027,0,1,
simroute,1532641760000,-122.03409,37.368430000000004,0,7.27027027027027,0,1,
simroute,1532641762000,-122.03393911963457,37.36837820570042,0,7.27027027027027,0,1,
simroute,1532641764000,-122.03378823937328,37.36832641140083,0,7.27027027027027,0,1,
simroute,1532641766000,-122.03363735921619,37.36827461710126,0,7.27027027027027,0,1,
simroute,1532641768000,-122.03348647916323,37.36822282280166,0,7.27027027027027,0,1,
simroute,1532641770000,-122.03342,37.3682,0,3.287128712871287,0,1,
simroute,1532641772000,-122.03334587143445,37.36819588177972,0,3.287128712871287,0,1,
simroute,1532641774000,-122.0332717428729,37.36819176355944,0,3.287128712871287,0,1,
simroute,1532641776000,-122.03324,37.368190000000006,0,3.287128712871287,0,1,
simroute,1532641778000,-122.03316569055369,37.368190000004915,0,3.287128712871287,0,1,
simroute,1532641780000,-122.03315,37.368190000000006,0,3.287128712871287,0,1,
simroute,1532641782000,-122.0330915888407,37.368226506986424,0,3.287128712871287,0,1,
simroute,1532641784000,-122.03307000000001,37.36824,0,3.287128712871287,0,1,
simroute,1532641786000,-122.03301947588221,37.36828330640048,0,3.287128712871287,0,1,
simroute,1532641788000,-122.03300000000002,37.368300000000005,0,3.287128712871287,0,1,
simroute,1532641790000,-122.03297547122372,37.36835574737201,0,3.287128712871287,0,1,
simroute,1532641792000,-122.03295094242924,37.368411494744,0,3.287128712871287,0,1,
simroute,1532641794000,-122.03292641361645,37.368467242116004,0,3.287128712871287,0,1,
simroute,1532641796000,-122.03290188478547,37.368522989488014,0,3.287128712871287,0,1,
simroute,1532641798000,-122.03289000000001,37.368550000000006,0,3.287128712871287,0,1,
simroute,1532641800000,-122.03287073077092,37.36860703745612,0,3.287128712871287,0,1,
simroute,1532641802000,-122.03285146152712,37.36866407491224,0,3.287128712871287,0,1,
simroute,1532641804000,-122.0328321922687,37.368721112368355,0,3.287128712871287,0,1,
simroute,1532641806000,-122.03281292299562,37.36877814982446,0,3.287128712871287,0,1,
simroute,1532641808000,-122.03279365370793,37.368835187280574,0,3.287128712871287,0,1,
simroute,1532641810000,-122.03277438440557,37.36889222473669,0,3.287128712871287,0,1,
simroute,1532641812000,-122.03275511508855,37.3689492621928,0,3.287128712871287,0,1,
simroute,1532641814000,-122.03273584575686,37.36900629964891,0,3.287128712871287,0,1,
simroute,1532641816000,-122.03271657641056,37.369063337105025,0,3.287128712871287,0,1,
simroute,1532641818000,-122.0326973070496,37.369120374561135,0,3.287128712871287,0,1,
simroute,1532641820000,-122.03267803767403,37.36917741201725,0,3.287128712871287,0,1,
simroute,1532641822000,-122.0326587682838,37.369234449473375,0,3.287128712871287,0,1,
simroute,1532641824000,-122.03264000000001,37.36929000000001,0,3.287128712871287,0,1,
simroute,1532641826000,-122.03262035955709,37.36934695746796,0,3.287128712871287,0,1,
simroute,1532641828000,-122.03260071909926,37.36940391493591,0,3.287128712871287,0,1,
simroute,1532641830000,-122.03258107862655,37.369460872403856,0,3.287128712871287,0,1,
simroute,1532641832000,-122.03256143813894,37.369517829871796,0,3.287128712871287,0,1,
simroute,1532641834000,-122.03254179763644,37.36957478733975,0,3.287128712871287,0,1,
simroute,1532641836000,-122.03254000000001,37.369580000000006,0,3.287128712871287,0,1,
simroute,1532641838000,-122.0325215460204,37.36963720753583,0,3.287128712871287,0,1,
simroute,1532641840000,-122.03250309202679,37.36969441507164,0,3.287128712871287,0,1,
simroute,1532641842000,-122.03248463801907,37.36975162260747,0,3.287128712871287,0,1,
simroute,1532641844000,-122.03246618399726,37.36980883014329,0,3.287128712871287,0,1,
simroute,1532641846000,-122.0324477299614,37.3698660376791,0,3.287128712871287,0,1,
